,route_name,route_direction_id,stop_id,stop_name,boardings,alightings,total_b_a,geometry
268,22,238751,60476,El Camino & Flora Vista,60.35839601574894,70.78679310885188,131.14518912460088,POINT (6127487.92851999 1954284.25283806)
269,22,238751,60477,El Camino & Lawrence,149.8619550384256,162.79366670910795,312.65562174753364,POINT (6126225.28865683 1954294.97033632)
269,522,238751,60477,El Camino & Lawrence,149.8619550384256,162.79366670910795,312.65562174753364,POINT (6126225.28865683 1954294.97033632)
270,22,238751,60478,El Camino & Sycamore,45.92913442766381,37.222561507120325,83.15169593478419,POINT (6124774.45855324 1954281.09339556)
271,22,238751,60479,El Camino & Poplar,20.094950964068612,17.86588697250462,37.960837936573206,POINT (6123406.56332317 1954290.71936056)
272,22,238751,60480,El Camino & Wolfe,94.96925843764079,109.58544388617916,204.55470232381995,POINT (6121346.03496391 1954846.19298714)
272,522,238751,60480,El Camino & Wolfe,94.96925843764079,109.58544388617916,204.55470232381995,POINT (6121346.03496391 1954846.19298714)
273,22,238751,60481,El Camino & Maria,24.583772436713613,23.36402772064536,47.94780015735896,POINT (6120473.70993692 1955745.94676507)
274,22,238751,60482,El Camino & Fair Oaks,130.79323307411542,150.19678205781145,280.9900151319269,POINT (6118293.529586 1958081.02313164)
274,522,238751,60482,El Camino & Fair Oaks,130.79323307411542,150.19678205781145,280.9900151319269,POINT (6118293.529586 1958081.02313164)
275,22,238751,60483,El Camino & Cezanne,24.353379708526766,24.386547521106344,48.73992722963316,POINT (6117499.1355055 1958934.81473115)
276,22,238751,60484,El Camino & Sunnyvale,184.6028337675396,198.6747109916227,383.2775447591624,POINT (6116721.00287542 1959766.87933998)
276,522,238751,60484,El Camino & Sunnyvale,184.6028337675396,198.6747109916227,383.2775447591624,POINT (6116721.00287542 1959766.87933998)
277,22,238751,60485,El Camino & Mathilda,20.918830026182967,24.07425368748898,44.99308371367192,POINT (6114851.24546008 1960650.02029023)
278,22,238751,60486,El Camino & Pastoria,23.769318508289086,51.30867302632012,75.07799153460914,POINT (6113772.24564958 1961011.53269057)
279,22,238751,60487,El Camino & Mary,26.50381497587379,47.20754653842889,73.7113615143027,POINT (6111582.26512142 1961676.2236184)
280,22,238751,60488,El Camino & Grape,22.28809638074344,33.48716561216562,55.77526199290903,POINT (6110367.35941474 1962074.35307148)
281,22,238751,60489,El Camino & Bernardo,114.45882254999901,144.2848879878291,258.7437105378282,POINT (6109305.94880791 1962490.74003398)
281,522,238751,60489,El Camino & Bernardo,114.45882254999901,144.2848879878291,258.7437105378282,POINT (6109305.94880791 1962490.74003398)
282,22,238751,60490,El Camino & Sylvan,29.335807493160438,33.5586167100873,62.89442420324772,POINT (6107771.73501283 1963272.65776148)
283,22,238751,60491,El Camino & Mountain View-Alviso,54.71418965021905,67.48129631806101,122.19548596828008,POINT (6104493.14347291 1964955.72821423)
284,22,238751,60492,El Camino & Calderon,15.285137166754826,9.330281646458117,24.61541881321294,POINT (6103415.728633 1965652.28981324)
285,22,238751,60493,El Camino & Bush,1.7719128094128087,3.6506959543724276,5.422608763785235,POINT (6102356.69039674 1966332.56141856)
286,22,238751,60494,El Camino & Castro,156.6157155752745,186.1256298440122,342.7413454192866,POINT (6101344.03034858 1966985.87080748)
286,522,238751,60494,El Camino & Castro,156.6157155752745,186.1256298440122,342.7413454192866,POINT (6101344.03034858 1966985.87080748)
287,22,238751,60495,El Camino & Shoreline,14.108696205755031,15.774711399711405,29.883407605466424,POINT (6100101.78709817 1967788.41447797)
288,22,238751,60496,El Camino & Mariposa,16.028581875640707,21.408075176457526,37.43665705209823,POINT (6098880.92011733 1968579.3633554)
289,22,238751,60497,El Camino & Escuela,74.92985943794767,89.25386027371322,164.18371971166084,POINT (6097853.14494191 1969682.43365581)
290,22,238751,60498,El Camino & Rengstorff,17.994834005863417,29.2569338341397,47.251767840003154,POINT (6096099.719643 1970753.1719999)
291,22,238751,60499,El Camino & Ortega,8.670861164978813,13.579348919054803,22.25021008403363,POINT (6094922.08912425 1971425.21133822)
292,22,238751,60500,El Camino & Showers,180.8278646190411,301.7052716074777,482.5331362265184,POINT (6093892.02163059 1972041.95977664)
292,522,238751,60500,El Camino & Showers,180.8278646190411,301.7052716074777,482.5331362265184,POINT (6093892.02163059 1972041.95977664)
293,22,238751,60501,El Camino & San Antonio,27.271864981423803,22.892432322579378,50.1642973040032,POINT (6092725.32941017 1972853.38105406)
294,22,238751,60502,El Camino & Cesano,13.459694553812202,14.664632018308485,28.124326572120697,POINT (6091749.62302825 1973852.73437031)
295,22,238751,60503,El Camino & Dinah's Court,9.78513177998472,12.24260225069049,22.02773403067521,POINT (6090938.17550416 1974922.47468489)
296,22,238751,60504,El Camino & Charleston,36.49333313745078,73.44595478051362,109.93928791796439,POINT (6090104.27133209 1976267.93524857)
296,522,238751,60504,El Camino & Charleston,36.49333313745078,73.44595478051362,109.93928791796439,POINT (6090104.27133209 1976267.93524857)
297,22,238751,60505,El Camino & El Camino Way,12.740099606276079,12.25890449419861,24.999004100474668,POINT (6089803.05605525 1976753.85455231)
298,22,238751,60507,El Camino & El Camino Way,24.38475584872644,29.14230165259578,53.52705750132222,POINT (6088765.5118705 1978091.24196939)
299,22,238751,60508,El Camino & Curtner,22.92232538703126,21.4133347861289,44.335660173160214,POINT (6087816.14139391 1978749.43094173)
300,22,238751,60509,El Camino & Margarita,11.94667309814369,23.257083439436368,35.20375653758008,POINT (6087201.76138908 1979161.45636439)
