route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
21,285.0.1,3948165,SANTA CLARA TRANSIT CTR,0,2147,122627,1,1
21,285.0.1,3948177,SANTA CLARA TRANSIT CTR,0,2143,122627,1,1
21,285.0.2,3948240,SANTA CLARA TRANSIT CTR,0,2143,122630,1,1
21,285.0.1,3948166,SANTA CLARA TRANSIT CTR,0,2148,122627,1,1
21,285.0.3,3948257,SANTA CLARA TRANSIT CTR,0,2143,122627,1,1
21,285.0.1,3948178,SANTA CLARA TRANSIT CTR,0,2146,122626,1,1
21,285.0.2,3948224,SANTA CLARA TRANSIT CTR,0,2142,122627,1,1
21,285.0.1,3948167,SANTA CLARA TRANSIT CTR,0,2141,122626,1,1
21,285.0.1,3948192,SANTA CLARA TRANSIT CTR,0,2145,122626,1,1
21,285.0.3,3948258,SANTA CLARA TRANSIT CTR,0,2144,122627,1,1
21,285.0.2,3948225,SANTA CLARA TRANSIT CTR,0,2144,122627,1,1
21,285.0.1,3948168,SANTA CLARA TRANSIT CTR,0,2144,122626,1,1
21,285.0.2,3948226,SANTA CLARA TRANSIT CTR,0,2141,122626,1,1
21,285.0.1,3948186,SANTA CLARA TRANSIT CTR,0,2142,122626,1,1
21,285.0.3,3948259,SANTA CLARA TRANSIT CTR,0,2141,122626,1,1
21,285.0.2,3948227,SANTA CLARA TRANSIT CTR,0,2143,122626,1,1
21,285.0.1,3948169,SANTA CLARA TRANSIT CTR,0,2147,122626,1,1
21,285.0.3,3948260,SANTA CLARA TRANSIT CTR,0,2142,122626,1,1
21,285.0.1,3948187,SANTA CLARA TRANSIT CTR,0,2143,122626,1,1
21,285.0.2,3948228,SANTA CLARA TRANSIT CTR,0,2145,122626,1,1
21,285.0.1,3948170,SANTA CLARA TRANSIT CTR,0,2148,122626,1,1
21,285.0.2,3948229,SANTA CLARA TRANSIT CTR,0,2142,122626,1,1
21,285.0.3,3948261,SANTA CLARA TRANSIT CTR,0,2143,122626,1,1
21,285.0.1,3948188,SANTA CLARA TRANSIT CTR,0,2146,122626,1,1
21,285.0.1,3948171,SANTA CLARA TRANSIT CTR,0,2141,122626,1,1
21,285.0.2,3948230,SANTA CLARA TRANSIT CTR,0,2144,122626,1,1
21,285.0.3,3948262,SANTA CLARA TRANSIT CTR,0,2144,122626,1,1
21,285.0.1,3948189,SANTA CLARA TRANSIT CTR,0,2145,122626,1,1
21,285.0.2,3948231,SANTA CLARA TRANSIT CTR,0,2141,122626,1,1
21,285.0.1,3948172,SANTA CLARA TRANSIT CTR,0,2144,122626,1,1
21,285.0.1,3948190,SANTA CLARA TRANSIT CTR,0,2142,122626,1,1
21,285.0.3,3948263,SANTA CLARA TRANSIT CTR,0,2141,122626,1,1
21,285.0.2,3948232,SANTA CLARA TRANSIT CTR,0,2143,122626,1,1
21,285.0.1,3948179,SANTA CLARA TRANSIT CTR,0,2147,122626,1,1
21,285.0.2,3948233,SANTA CLARA TRANSIT CTR,0,2145,122626,1,1
21,285.0.1,3948185,SANTA CLARA TRANSIT CTR,0,2143,122626,1,1
21,285.0.3,3948264,SANTA CLARA TRANSIT CTR,0,2142,122626,1,1
21,285.0.1,3948180,SANTA CLARA TRANSIT CTR,0,2148,122626,1,1
21,285.0.2,3948234,SANTA CLARA TRANSIT CTR,0,2142,122626,1,1
21,285.0.1,3948173,SANTA CLARA TRANSIT CTR,0,2149,122626,1,1
21,285.0.3,3948265,SANTA CLARA TRANSIT CTR,0,2143,122626,1,1
21,285.0.1,3948181,SANTA CLARA TRANSIT CTR,0,2146,122626,1,1
21,285.0.2,3948235,SANTA CLARA TRANSIT CTR,0,2144,122626,1,1
21,285.0.1,3948174,SANTA CLARA TRANSIT CTR,0,2141,122626,1,1
21,285.0.3,3948266,SANTA CLARA TRANSIT CTR,0,2144,122626,1,1
21,285.0.2,3948236,SANTA CLARA TRANSIT CTR,0,2141,122626,1,1
21,285.0.1,3948182,SANTA CLARA TRANSIT CTR,0,2145,122626,1,1
21,285.0.2,3948237,SANTA CLARA TRANSIT CTR,0,2143,122626,1,1
21,285.0.3,3948267,SANTA CLARA TRANSIT CTR,0,2141,122626,1,1
21,285.0.1,3948175,SANTA CLARA TRANSIT CTR,0,2144,122626,1,1
21,285.0.1,3948183,SANTA CLARA TRANSIT CTR,0,2142,122626,1,1
21,285.0.2,3948238,SANTA CLARA TRANSIT CTR,0,2145,122626,1,1
21,285.0.3,3948268,MOUNTAIN VIEW TRANSIT CTR,0,2142,122628,1,1
21,285.0.1,3948191,SANTA CLARA TRANSIT CTR,0,2143,122626,1,1
21,285.0.2,3948239,SANTA CLARA TRANSIT CTR,0,2142,122626,1,1
21,285.0.1,3948193,MOUNTAIN VIEW TRANSIT CTR,0,2146,122628,1,1
21,285.0.1,3948207,PALO ALTO TRANSIT CTR,1,2142,122636,1,1
21,285.0.1,3948194,PALO ALTO TRANSIT CTR,1,2143,122632,1,1
21,285.0.1,3948208,STANFORD SHOPPING CTR,1,2146,122631,1,1
21,285.0.1,3948206,STANFORD SHOPPING CTR,1,2141,122631,1,1
21,285.0.1,3948209,STANFORD SHOPPING CTR,1,2145,122631,1,1
21,285.0.1,3948195,STANFORD SHOPPING CTR,1,2144,122631,1,1
21,285.0.2,3948241,STANFORD SHOPPING CTR,1,2141,122631,1,1
21,285.0.1,3948210,STANFORD SHOPPING CTR,1,2142,122631,1,1
21,285.0.3,3948269,STANFORD SHOPPING CTR,1,2141,122631,1,1
21,285.0.1,3948222,STANFORD SHOPPING CTR,1,2147,122631,1,1
21,285.0.2,3948242,STANFORD SHOPPING CTR,1,2143,122631,1,1
21,285.0.1,3948196,STANFORD SHOPPING CTR,1,2143,122631,1,1
21,285.0.3,3948270,STANFORD SHOPPING CTR,1,2142,122631,1,1
21,285.0.2,3948243,STANFORD SHOPPING CTR,1,2145,122631,1,1
21,285.0.1,3948217,STANFORD SHOPPING CTR,1,2148,122631,1,1
21,285.0.1,3948197,STANFORD SHOPPING CTR,1,2146,122631,1,1
21,285.0.3,3948271,STANFORD SHOPPING CTR,1,2143,122631,1,1
21,285.0.2,3948244,STANFORD SHOPPING CTR,1,2142,122631,1,1
21,285.0.1,3948216,STANFORD SHOPPING CTR,1,2141,122631,1,1
21,285.0.2,3948245,STANFORD SHOPPING CTR,1,2144,122631,1,1
21,285.0.1,3948198,STANFORD SHOPPING CTR,1,2145,122631,1,1
21,285.0.3,3948272,STANFORD SHOPPING CTR,1,2144,122631,1,1
21,285.0.1,3948218,STANFORD SHOPPING CTR,1,2144,122631,1,1
21,285.0.2,3948246,STANFORD SHOPPING CTR,1,2141,122631,1,1
21,285.0.1,3948199,STANFORD SHOPPING CTR,1,2142,122631,1,1
21,285.0.3,3948273,STANFORD SHOPPING CTR,1,2141,122631,1,1
21,285.0.2,3948247,STANFORD SHOPPING CTR,1,2143,122631,1,1
21,285.0.1,3948219,STANFORD SHOPPING CTR,1,2147,122631,1,1
21,285.0.1,3948200,STANFORD SHOPPING CTR,1,2143,122631,1,1
21,285.0.2,3948248,STANFORD SHOPPING CTR,1,2145,122631,1,1
21,285.0.3,3948274,STANFORD SHOPPING CTR,1,2142,122631,1,1
21,285.0.1,3948220,STANFORD SHOPPING CTR,1,2148,122631,1,1
21,285.0.1,3948202,STANFORD SHOPPING CTR,1,2149,122631,1,1
21,285.0.2,3948249,STANFORD SHOPPING CTR,1,2142,122631,1,1
21,285.0.3,3948275,STANFORD SHOPPING CTR,1,2143,122631,1,1
21,285.0.1,3948201,STANFORD SHOPPING CTR,1,2146,122631,1,1
21,285.0.1,3948214,STANFORD SHOPPING CTR,1,2141,122631,1,1
21,285.0.2,3948250,STANFORD SHOPPING CTR,1,2144,122631,1,1
21,285.0.3,3948276,STANFORD SHOPPING CTR,1,2144,122631,1,1
21,285.0.1,3948211,STANFORD SHOPPING CTR,1,2145,122631,1,1
21,285.0.2,3948251,STANFORD SHOPPING CTR,1,2141,122631,1,1
21,285.0.1,3948203,STANFORD SHOPPING CTR,1,2144,122631,1,1
21,285.0.3,3948278,STANFORD SHOPPING CTR,1,2141,122631,1,1
21,285.0.2,3948252,STANFORD SHOPPING CTR,1,2143,122631,1,1
21,285.0.1,3948215,STANFORD SHOPPING CTR,1,2142,122631,1,1
21,285.0.1,3948204,STANFORD SHOPPING CTR,1,2147,122631,1,1
21,285.0.2,3948253,STANFORD SHOPPING CTR,1,2145,122631,1,1
21,285.0.3,3948277,STANFORD SHOPPING CTR,1,2142,122631,1,1
21,285.0.1,3948212,STANFORD SHOPPING CTR,1,2143,122631,1,1
21,285.0.1,3948221,STANFORD SHOPPING CTR,1,2148,122631,1,1
21,285.0.2,3948254,STANFORD SHOPPING CTR,1,2142,122631,1,1
21,285.0.3,3948279,PALO ALTO TRANSIT CTR,1,2143,122632,1,1
21,285.0.1,3948205,STANFORD SHOPPING CTR,1,2146,122631,1,1
21,285.0.3,3948280,SAN ANTONIO TRANSIT CTR,1,2144,122635,1,1
21,285.0.2,3948256,PALO ALTO TRANSIT CTR,1,2141,122632,1,1
21,285.0.1,3948213,PALO ALTO TRANSIT CTR,1,2141,122632,1,1
21,285.0.2,3948255,PALO ALTO TRANSIT CTR,1,2143,122632,1,1
21,285.0.1,3948223,PALO ALTO TRANSIT CTR,1,2144,122632,1,1
22,285.0.1,3948483,EASTRIDGE,0,2242,122639,1,1
22,285.0.2,3948638,EASTRIDGE,0,2242,122639,1,1
22,285.0.3,3948775,EASTRIDGE,0,2242,122639,1,1
22,285.0.1,3948463,EASTRIDGE,0,2244,122639,1,1
22,285.0.2,3948631,EASTRIDGE,0,2244,122639,1,1
22,285.0.3,3948760,EASTRIDGE,0,2244,122639,1,1
22,285.0.1,3948487,EASTRIDGE,0,2247,122638,1,1
22,285.0.2,3948582,EASTRIDGE,0,2246,122639,1,1
22,285.0.3,3948736,EASTRIDGE,0,2246,122639,1,1
22,285.0.1,3948489,EASTRIDGE,0,2248,122639,1,1
22,285.0.2,3948583,EASTRIDGE,0,2248,122639,1,1
22,285.0.1,3948490,EASTRIDGE,0,2251,122639,1,1
22,285.0.3,3948761,EASTRIDGE,0,2248,122639,1,1
22,285.0.1,3948488,EASTRIDGE,0,2252,122638,1,1
22,285.0.1,3948494,EASTRIDGE,0,2241,122639,1,1
22,285.0.1,3948491,EASTRIDGE,0,2254,122639,1,1
22,285.0.2,3948584,EASTRIDGE,0,2241,122639,1,1
22,285.0.3,3948757,EASTRIDGE,0,2241,122639,1,1
22,285.0.1,3948495,EASTRIDGE,0,2256,122639,1,1
22,285.0.2,3948585,EASTRIDGE,0,2251,122639,1,1
22,285.0.1,3948492,EASTRIDGE,0,2243,122639,1,1
22,285.0.3,3948767,EASTRIDGE,0,2251,122639,1,1
22,285.0.1,3948474,EASTRIDGE,0,2257,122639,1,1
22,285.0.2,3948586,EASTRIDGE,0,2243,122639,1,1
22,285.0.3,3948737,EASTRIDGE,0,2243,122639,1,1
22,285.0.1,3948445,EASTRIDGE,0,2245,122639,1,1
22,285.0.2,3948587,EASTRIDGE,0,2253,122639,1,1
22,285.0.3,3948738,EASTRIDGE,0,2245,122639,1,1
22,285.0.1,3948440,EASTRIDGE,0,2259,122639,1,1
22,285.0.2,3948588,EASTRIDGE,0,2245,122639,1,1
22,285.0.3,3948768,EASTRIDGE,0,2254,122639,1,1
22,285.0.1,3948441,EASTRIDGE,0,2246,122639,1,1
22,285.0.2,3948589,EASTRIDGE,0,2256,122639,1,1
22,285.0.3,3948739,EASTRIDGE,0,2247,122639,1,1
22,285.0.1,3948425,EASTRIDGE,0,2249,122639,1,1
22,285.0.2,3948590,EASTRIDGE,0,2247,122639,1,1
22,285.0.3,3948740,EASTRIDGE,0,2249,122639,1,1
22,285.0.1,3948475,EASTRIDGE,0,2250,122639,1,1
22,285.0.2,3948591,EASTRIDGE,0,2249,122639,1,1
22,285.0.3,3948741,EASTRIDGE,0,2242,122639,1,1
22,285.0.2,3948592,EASTRIDGE,0,2242,122639,1,1
22,285.0.1,3948464,EASTRIDGE,0,2260,122639,1,1
22,285.0.3,3948742,EASTRIDGE,0,2250,122639,1,1
22,285.0.2,3948593,EASTRIDGE,0,2259,122639,1,1
22,285.0.1,3948424,EASTRIDGE,0,2242,122639,1,1
22,285.0.3,3948743,EASTRIDGE,0,2257,122639,1,1
22,285.0.2,3948628,EASTRIDGE,0,2250,122639,1,1
22,285.0.1,3948423,EASTRIDGE,0,2253,122639,1,1
22,285.0.3,3948744,EASTRIDGE,0,2244,122639,1,1
22,285.0.2,3948594,EASTRIDGE,0,2244,122639,1,1
22,285.0.3,3948745,EASTRIDGE,0,2252,122639,1,1
22,285.0.1,3948459,EASTRIDGE,0,2255,122639,1,1
22,285.0.2,3948629,EASTRIDGE,0,2252,122639,1,1
22,285.0.3,3948746,EASTRIDGE,0,2246,122639,1,1
22,285.0.1,3948493,EASTRIDGE,0,2244,122639,1,1
22,285.0.2,3948595,EASTRIDGE,0,2246,122639,1,1
22,285.0.3,3948747,EASTRIDGE,0,2253,122639,1,1
22,285.0.1,3948460,EASTRIDGE,0,2247,122639,1,1
22,285.0.2,3948596,EASTRIDGE,0,2260,122639,1,1
22,285.0.3,3948748,EASTRIDGE,0,2259,122639,1,1
22,285.0.1,3948466,EASTRIDGE,0,2258,122639,1,1
22,285.0.2,3948612,EASTRIDGE,0,2254,122639,1,1
22,285.0.3,3948749,EASTRIDGE,0,2248,122639,1,1
22,285.0.1,3948467,EASTRIDGE,0,2248,122639,1,1
22,285.0.2,3948597,EASTRIDGE,0,2255,122639,1,1
22,285.0.3,3948750,EASTRIDGE,0,2255,122639,1,1
22,285.0.1,3948446,EASTRIDGE,0,2252,122639,1,1
22,285.0.2,3948613,EASTRIDGE,0,2248,122639,1,1
22,285.0.3,3948751,EASTRIDGE,0,2241,122639,1,1
22,285.0.1,3948434,EASTRIDGE,0,2251,122639,1,1
22,285.0.2,3948614,EASTRIDGE,0,2257,122639,1,1
22,285.0.1,3948468,EASTRIDGE,0,2241,122639,1,1
22,285.0.3,3948752,EASTRIDGE,0,2256,122639,1,1
22,285.0.2,3948598,EASTRIDGE,0,2241,122639,1,1
22,285.0.3,3948753,EASTRIDGE,0,2251,122639,1,1
22,285.0.1,3948469,EASTRIDGE,0,2254,122639,1,1
22,285.0.2,3948615,EASTRIDGE,0,2258,122639,1,1
22,285.0.3,3948754,EASTRIDGE,0,2258,122639,1,1
22,285.0.1,3948470,EASTRIDGE,0,2256,122639,1,1
22,285.0.2,3948599,EASTRIDGE,0,2251,122639,1,1
22,285.0.3,3948755,EASTRIDGE,0,2243,122639,1,1
22,285.0.1,3948454,EASTRIDGE,0,2243,122639,1,1
22,285.0.2,3948600,EASTRIDGE,0,2243,122639,1,1
22,285.0.3,3948756,EASTRIDGE,0,2245,122639,1,1
22,285.0.1,3948471,EASTRIDGE,0,2257,122639,1,1
22,285.0.2,3948616,EASTRIDGE,0,2253,122639,1,1
22,285.0.3,3948709,EASTRIDGE,0,2254,122639,1,1
22,285.0.1,3948472,EASTRIDGE,0,2245,122639,1,1
22,285.0.2,3948601,EASTRIDGE,0,2245,122639,1,1
22,285.0.3,3948710,EASTRIDGE,0,2247,122639,1,1
22,285.0.1,3948473,EASTRIDGE,0,2259,122639,1,1
22,285.0.2,3948617,EASTRIDGE,0,2256,122639,1,1
22,285.0.3,3948711,EASTRIDGE,0,2249,122639,1,1
22,285.0.1,3948455,EASTRIDGE,0,2246,122639,1,1
22,285.0.2,3948618,EASTRIDGE,0,2247,122639,1,1
22,285.0.3,3948712,EASTRIDGE,0,2242,122639,1,1
22,285.0.1,3948456,EASTRIDGE,0,2249,122639,1,1
22,285.0.2,3948602,EASTRIDGE,0,2249,122639,1,1
22,285.0.3,3948713,EASTRIDGE,0,2250,122639,1,1
22,285.0.1,3948453,EASTRIDGE,0,2262,122639,1,1
22,285.0.2,3948619,EASTRIDGE,0,2242,122639,1,1
22,285.0.1,3948439,EASTRIDGE,0,2250,122639,1,1
22,285.0.3,3948714,EASTRIDGE,0,2257,122639,1,1
22,285.0.2,3948603,EASTRIDGE,0,2259,122639,1,1
22,285.0.1,3948438,EASTRIDGE,0,2260,122639,1,1
22,285.0.3,3948715,EASTRIDGE,0,2244,122639,1,1
22,285.0.2,3948604,EASTRIDGE,0,2250,122639,1,1
22,285.0.1,3948447,EASTRIDGE,0,2242,122639,1,1
22,285.0.3,3948716,EASTRIDGE,0,2252,122639,1,1
22,285.0.2,3948620,EASTRIDGE,0,2244,122639,1,1
22,285.0.1,3948448,EASTRIDGE,0,2253,122639,1,1
22,285.0.3,3948717,EASTRIDGE,0,2246,122639,1,1
22,285.0.2,3948605,EASTRIDGE,0,2252,122639,1,1
22,285.0.1,3948452,EASTRIDGE,0,2255,122639,1,1
22,285.0.3,3948718,EASTRIDGE,0,2253,122639,1,1
22,285.0.1,3948450,EASTRIDGE,0,2244,122639,1,1
22,285.0.2,3948621,EASTRIDGE,0,2246,122639,1,1
22,285.0.3,3948719,EASTRIDGE,0,2259,122639,1,1
22,285.0.1,3948451,EASTRIDGE,0,2261,122639,1,1
22,285.0.2,3948622,EASTRIDGE,0,2260,122639,1,1
22,285.0.3,3948720,EASTRIDGE,0,2248,122639,1,1
22,285.0.1,3948457,EASTRIDGE,0,2247,122639,1,1
22,285.0.2,3948606,EASTRIDGE,0,2254,122639,1,1
22,285.0.3,3948721,EASTRIDGE,0,2255,122639,1,1
22,285.0.1,3948458,EASTRIDGE,0,2258,122639,1,1
22,285.0.2,3948623,EASTRIDGE,0,2255,122639,1,1
22,285.0.3,3948722,EASTRIDGE,0,2241,122639,1,1
22,285.0.1,3948461,EASTRIDGE,0,2248,122639,1,1
22,285.0.2,3948607,EASTRIDGE,0,2248,122639,1,1
22,285.0.3,3948723,EASTRIDGE,0,2256,122639,1,1
22,285.0.1,3948429,EASTRIDGE,0,2252,122639,1,1
22,285.0.2,3948608,EASTRIDGE,0,2257,122639,1,1
22,285.0.3,3948724,EASTRIDGE,0,2251,122639,1,1
22,285.0.1,3948430,EASTRIDGE,0,2251,122639,1,1
22,285.0.2,3948624,EASTRIDGE,0,2241,122639,1,1
22,285.0.3,3948725,EASTRIDGE,0,2258,122639,1,1
22,285.0.1,3948462,EASTRIDGE,0,2241,122639,1,1
22,285.0.2,3948609,EASTRIDGE,0,2258,122639,1,1
22,285.0.3,3948726,EASTRIDGE,0,2243,122639,1,1
22,285.0.1,3948431,EASTRIDGE,0,2254,122639,1,1
22,285.0.2,3948625,EASTRIDGE,0,2251,122639,1,1
22,285.0.3,3948727,EASTRIDGE,0,2245,122639,1,1
22,285.0.1,3948432,EASTRIDGE,0,2256,122639,1,1
22,285.0.2,3948626,EASTRIDGE,0,2243,122639,1,1
22,285.0.3,3948728,EASTRIDGE,0,2254,122639,1,1
22,285.0.1,3948442,EASTRIDGE,0,2243,122639,1,1
22,285.0.2,3948610,EASTRIDGE,0,2253,122639,1,1
22,285.0.3,3948729,EASTRIDGE,0,2247,122639,1,1
22,285.0.1,3948433,EASTRIDGE,0,2257,122639,1,1
22,285.0.2,3948627,EASTRIDGE,0,2245,122639,1,1
22,285.0.3,3948730,EASTRIDGE,0,2249,122639,1,1
22,285.0.1,3948443,EASTRIDGE,0,2245,122639,1,1
22,285.0.2,3948611,EASTRIDGE,0,2256,122639,1,1
22,285.0.3,3948731,EASTRIDGE,0,2242,122639,1,1
22,285.0.2,3948569,EASTRIDGE,0,2247,122639,1,1
22,285.0.1,3948444,EASTRIDGE,0,2259,122639,1,1
22,285.0.3,3948732,EASTRIDGE,0,2250,122639,1,1
22,285.0.2,3948570,EASTRIDGE,0,2249,122639,1,1
22,285.0.1,3948479,EASTRIDGE,0,2246,122639,1,1
22,285.0.3,3948733,EASTRIDGE,0,2257,122639,1,1
22,285.0.2,3948571,EASTRIDGE,0,2242,122639,1,1
22,285.0.1,3948435,EASTRIDGE,0,2249,122639,1,1
22,285.0.3,3948734,EASTRIDGE,0,2244,122639,1,1
22,285.0.2,3948572,EASTRIDGE,0,2259,122639,1,1
22,285.0.3,3948735,EASTRIDGE,0,2252,122639,1,1
22,285.0.1,3948436,EASTRIDGE,0,2262,122639,1,1
22,285.0.2,3948573,EASTRIDGE,0,2250,122639,1,1
22,285.0.3,3948769,EASTRIDGE,0,2246,122639,1,1
22,285.0.1,3948477,EASTRIDGE,0,2260,122639,1,1
22,285.0.2,3948574,EASTRIDGE,0,2252,122639,1,1
22,285.0.3,3948762,EASTRIDGE,0,2253,122639,1,1
22,285.0.1,3948476,EASTRIDGE,0,2242,122639,1,1
22,285.0.2,3948575,EASTRIDGE,0,2246,122639,1,1
22,285.0.3,3948763,EASTRIDGE,0,2259,122639,1,1
22,285.0.1,3948437,EASTRIDGE,0,2255,122639,1,1
22,285.0.2,3948576,EASTRIDGE,0,2260,122639,1,1
22,285.0.3,3948764,EASTRIDGE,0,2255,122639,1,1
22,285.0.1,3948426,EASTRIDGE,0,2261,122639,1,1
22,285.0.2,3948577,EASTRIDGE,0,2255,122639,1,1
22,285.0.3,3948765,EASTRIDGE,0,2256,122639,1,1
22,285.0.1,3948427,EASTRIDGE,0,2258,122639,1,1
22,285.0.2,3948578,EASTRIDGE,0,2248,122639,1,1
22,285.0.3,3948758,EASTRIDGE,0,2251,122639,1,1
22,285.0.1,3948428,EASTRIDGE,0,2248,122639,1,1
22,285.0.2,3948630,EASTRIDGE,0,2241,122639,1,1
22,285.0.3,3948770,EASTRIDGE,0,2243,122639,1,1
22,285.0.1,3948465,EASTRIDGE,0,2252,122639,1,1
22,285.0.2,3948579,EASTRIDGE,0,2251,122639,1,1
22,285.0.3,3948766,EASTRIDGE,0,2245,122639,1,1
22,285.0.1,3948478,EASTRIDGE,0,2254,122639,1,1
22,285.0.2,3948580,EASTRIDGE,0,2243,122639,1,1
22,285.0.3,3948759,EASTRIDGE,0,2247,122639,1,1
22,285.0.1,3948486,EASTRIDGE,0,2243,122639,1,1
22,285.0.2,3948635,EASTRIDGE,0,2245,122639,1,1
22,285.0.1,3948481,EASTRIDGE,0,2257,122639,1,1
22,285.0.3,3948771,EASTRIDGE,0,2250,122639,1,1
22,285.0.2,3948634,EASTRIDGE,0,2247,122639,1,1
22,285.0.1,3948480,EASTRIDGE,0,2259,122640,1,1
22,285.0.2,3948632,EASTRIDGE,0,2242,122640,1,1
22,285.0.3,3948773,EASTRIDGE,0,2252,122640,1,1
22,285.0.1,3948485,EASTRIDGE,0,2262,122639,1,1
22,285.0.2,3948637,EASTRIDGE,0,2250,122639,1,1
22,285.0.1,3948449,EASTRIDGE,0,2242,122640,1,1
22,285.0.2,3948581,EASTRIDGE,0,2252,122640,1,1
22,285.0.3,3948774,EASTRIDGE,0,2253,122640,1,1
22,285.0.2,3948633,EASTRIDGE,0,2255,122639,1,1
22,285.0.3,3948772,EASTRIDGE,0,2243,122639,1,1
22,285.0.1,3948482,EASTRIDGE,0,2258,122639,1,1
22,285.0.1,3948484,EASTRIDGE,0,2252,122639,1,1
22,285.0.3,3948776,EASTRIDGE,0,2250,122639,1,1
22,285.0.2,3948636,EASTRIDGE,0,2247,122639,1,1
22,285.0.1,3948565,PALO ALTO,1,2241,122641,1,1
22,285.0.2,3948708,PALO ALTO,1,2241,122641,1,1
22,285.0.3,3948845,PALO ALTO,1,2241,122641,1,1
22,285.0.1,3948566,PALO ALTO,1,2243,122641,1,1
22,285.0.2,3948703,PALO ALTO,1,2243,122641,1,1
22,285.0.3,3948836,PALO ALTO,1,2243,122641,1,1
22,285.0.1,3948521,PALO ALTO,1,2245,122641,1,1
22,285.0.1,3948522,PALO ALTO,1,2246,122641,1,1
22,285.0.2,3948649,PALO ALTO,1,2245,122641,1,1
22,285.0.3,3948830,PALO ALTO,1,2245,122641,1,1
22,285.0.1,3948516,PALO ALTO,1,2249,122641,1,1
22,285.0.2,3948639,PALO ALTO,1,2247,122641,1,1
22,285.0.3,3948839,PALO ALTO,1,2247,122641,1,1
22,285.0.1,3948509,PALO ALTO,1,2250,122641,1,1
22,285.0.2,3948650,PALO ALTO,1,2249,122641,1,1
22,285.0.3,3948827,PALO ALTO,1,2249,122641,1,1
22,285.0.1,3948529,PALO ALTO,1,2242,122641,1,1
22,285.0.2,3948651,PALO ALTO,1,2242,122641,1,1
22,285.0.3,3948805,PALO ALTO,1,2242,122641,1,1
22,285.0.1,3948541,PALO ALTO,1,2253,122641,1,1
22,285.0.2,3948652,PALO ALTO,1,2250,122641,1,1
22,285.0.3,3948831,PALO ALTO,1,2250,122641,1,1
22,285.0.1,3948527,PALO ALTO,1,2255,122641,1,1
22,285.0.2,3948653,PALO ALTO,1,2244,122641,1,1
22,285.0.3,3948806,PALO ALTO,1,2244,122641,1,1
22,285.0.1,3948533,PALO ALTO,1,2244,122641,1,1
22,285.0.2,3948654,PALO ALTO,1,2252,122641,1,1
22,285.0.3,3948807,PALO ALTO,1,2252,122641,1,1
22,285.0.1,3948545,PALO ALTO,1,2247,122641,1,1
22,285.0.1,3948554,PALO ALTO,1,2258,122641,1,1
22,285.0.2,3948655,PALO ALTO,1,2246,122641,1,1
22,285.0.3,3948808,PALO ALTO,1,2246,122641,1,1
22,285.0.1,3948542,PALO ALTO,1,2248,122641,1,1
22,285.0.2,3948678,PALO ALTO,1,2254,122641,1,1
22,285.0.3,3948809,PALO ALTO,1,2253,122641,1,1
22,285.0.1,3948497,PALO ALTO,1,2252,122641,1,1
22,285.0.2,3948656,PALO ALTO,1,2255,122641,1,1
22,285.0.3,3948810,PALO ALTO,1,2248,122641,1,1
22,285.0.1,3948546,PALO ALTO,1,2251,122641,1,1
22,285.0.2,3948679,PALO ALTO,1,2248,122641,1,1
22,285.0.3,3948811,PALO ALTO,1,2255,122641,1,1
22,285.0.2,3948680,PALO ALTO,1,2257,122641,1,1
22,285.0.1,3948510,PALO ALTO,1,2241,122641,1,1
22,285.0.3,3948812,PALO ALTO,1,2241,122641,1,1
22,285.0.2,3948657,PALO ALTO,1,2241,122641,1,1
22,285.0.3,3948813,PALO ALTO,1,2256,122641,1,1
22,285.0.1,3948547,PALO ALTO,1,2254,122641,1,1
22,285.0.2,3948681,PALO ALTO,1,2258,122641,1,1
22,285.0.3,3948814,PALO ALTO,1,2251,122641,1,1
22,285.0.1,3948528,PALO ALTO,1,2256,122641,1,1
22,285.0.2,3948658,PALO ALTO,1,2251,122641,1,1
22,285.0.3,3948815,PALO ALTO,1,2258,122641,1,1
22,285.0.1,3948551,PALO ALTO,1,2243,122641,1,1
22,285.0.2,3948659,PALO ALTO,1,2243,122641,1,1
22,285.0.3,3948816,PALO ALTO,1,2243,122641,1,1
22,285.0.1,3948511,PALO ALTO,1,2257,122641,1,1
22,285.0.2,3948682,PALO ALTO,1,2253,122641,1,1
22,285.0.3,3948817,PALO ALTO,1,2245,122641,1,1
22,285.0.1,3948552,PALO ALTO,1,2245,122641,1,1
22,285.0.2,3948660,PALO ALTO,1,2245,122641,1,1
22,285.0.3,3948818,PALO ALTO,1,2254,122641,1,1
22,285.0.1,3948553,PALO ALTO,1,2259,122641,1,1
22,285.0.2,3948683,PALO ALTO,1,2256,122641,1,1
22,285.0.3,3948819,PALO ALTO,1,2247,122641,1,1
22,285.0.1,3948503,PALO ALTO,1,2246,122641,1,1
22,285.0.2,3948684,PALO ALTO,1,2247,122641,1,1
22,285.0.3,3948820,PALO ALTO,1,2249,122641,1,1
22,285.0.1,3948535,PALO ALTO,1,2249,122641,1,1
22,285.0.2,3948661,PALO ALTO,1,2249,122641,1,1
22,285.0.3,3948821,PALO ALTO,1,2242,122641,1,1
22,285.0.1,3948504,PALO ALTO,1,2250,122641,1,1
22,285.0.2,3948685,PALO ALTO,1,2242,122641,1,1
22,285.0.3,3948822,PALO ALTO,1,2250,122641,1,1
