route_id,direction_id,stop_id,stop_sequence,mean_delay,stop_name,boardings,alightings,total_b_a,geometry,node,spacing_ft,index_right,cluster,adt,dist_to_adt
25,0,60758,27,-120.6470588235294,Keyes & 12th,170.61400290885575,88.43069757040352,259.04470047925935,POINT (6164384.22021283 1943790.8578144),1081079731,7119.258741208039,152.0,152.0,23284.0,277.36602609619825
25,0,60759,28,-120.47058823529412,Story & Roberts,80.07396892323364,130.54516496575323,210.61913388898688,POINT (6166565.76473425 1945108.96574248),3969357988,7450.370791849496,39.0,39.0,25314.666666666668,312.8212651870057
25,0,60760,29,-76.3529411764706,Story & Lucretia,91.3805226636109,91.2846911258676,182.6652137894785,POINT (6167160.20022516 1945614.87221098),65544912,7502.297469896063,53.0,53.0,30827.0,152.37525245065262
25,0,60761,30,116.8125,Story & McLaughlin,171.772513189425,94.07342200283377,265.8459351922587,POINT (6168258.17276675 1946518.43077131),3969371809,941.8660066591948,14.0,14.0,27548.0,156.46598570604962
25,0,60762,31,121.42857142857143,Story & King,215.48002055134404,364.2670808766398,579.7471014279838,POINT (6171360.53795308 1949080.63201173),3641101787,8413.184270414064,58.0,58.0,31280.25,183.67207691409388
25,0,60764,32,167.5,Story & Hopkins,36.87672939805296,38.51030587059999,75.38703526865285,POINT (6172977.51995534 1950414.26878014),65558978,8656.583309528269,123.0,123.0,24559.0,191.59913153865384
25,0,60766,34,90.625,Story & Jackson,30.339448460036696,63.88956484691776,94.22901330695451,POINT (6174512.613998 1951683.9837604),65508144,9201.922268559221,37.0,37.0,22968.0,196.50501250483003
25,0,60767,35,76.625,Story & Leeward,7.897345138521608,29.864654299948413,37.76199943847003,POINT (6174997.99262041 1952084.91701365),65617609,247.36844863731835,100.0,100.0,27702.0,297.44703603352974
25,0,65695,35,-42.26315789473684,Meridian & Curci,19.06460263592616,17.127066152801444,36.1916687887276,POINT (6150496.03932783 1937558.37979381),65443949,9444.337332091714,47.0,47.0,35810.0,51.76339699266572
25,0,60768,36,29.1875,Story & Capitol,21.68505987476576,30.6551850926851,52.34024496745086,POINT (6175728.61911191 1952684.1116814),65636358,9261.335733073975,122.0,122.0,26146.0,248.80769293530315
25,0,60769,37,44.375,Story & McGinness,20.793525102348628,83.14459813062756,103.93812323297614,POINT (6176832.8554205 1953618.87195098),65617624,9200.300047577506,89.0,89.0,25744.0,148.24049858020294
25,0,60770,38,22.625,Story & Lyndale,9.410116354233995,68.03316936331643,77.44328571755042,POINT (6177459.89583308 1954134.36895148),65603438,283.1640474622942,54.0,54.0,28920.0,160.7922554045777
25,0,60742,38,-90.61111111111111,Willow & Carolyn,1.403431372549019,2.377481097334037,3.7809124698830576,POINT (6153032.10577799 1937167.32677014),65628693,9131.838465659914,91.0,91.0,8488.666666666666,212.76130602408915
25,0,60745,40,-30.333333333333332,Willow & Kotenberg,5.684034511240392,5.055608525461464,10.739643036701858,POINT (6155167.16810891 1938337.75553164),65544807,8886.5473158315,6.0,6.0,536.0,211.33281134188553
25,0,60747,42,-60.05555555555556,Willow & Delmas,4.358292197998079,5.57107035121741,9.929362549215488,POINT (6156302.57659924 1939110.64703047),1709219281,8997.95122784482,82.0,82.0,12296.0,37.63158426942337
25,0,63603,42,5.0,White & Florence,19.197741147741148,28.73718520042049,47.93492634816164,POINT (6176416.50946841 1957533.08525115),65459277,9248.034268442198,139.0,139.0,22307.0,106.74193617734366
25,0,63062,43,26.5,Alum Rock & White,38.32730904716203,95.94482298747003,134.27213203463202,POINT (6175612.363767 1958378.73513465),4974843267,8897.473981605155,17.0,17.0,23085.5,89.69468041719632
25,0,63864,45,1.1875,Capitol & Alum Rock,7.030726952785773,175.992697743433,183.0234246962188,POINT (6173689.97423908 1956967.73664431),4883398882,8520.414309502383,22.0,22.0,25531.0,216.96407185744013
25,0,60751,45,-119.5,Willow & Palm,34.65036099521395,27.268805867335285,61.91916686254922,POINT (6158996.70933433 1941013.71671514),4908522190,7870.928199080595,125.0,125.0,7738.0,134.79395124898733
25,0,60752,46,-112.61111111111111,Willow & Almaden,79.0114603533721,44.15866935352232,123.17012970689444,POINT (6159710.54550508 1941514.78395449),65512104,298.3558682211325,1.0,1.0,8385.0,89.33982974905837
25,0,60754,48,-104.0,Keyes & 1st,286.23221753736453,138.58115642527406,424.8133739626387,POINT (6161172.77814491 1941965.88049322),5310645282,290.74638061495443,75.0,75.0,10071.833333333334,210.53524730990517
25,0,60756,50,-64.94117647058823,Keyes & 7th,25.164439563704278,21.98316520081225,47.14760476451653,POINT (6162873.96339083 1942929.54195173),65468873,218.96395579981237,136.0,136.0,12448.0,228.974104074951
25,0,60757,51,-73.58823529411765,Keyes & 10th,83.94091692621106,93.2060557089968,177.14697263520793,POINT (6163849.96143883 1943488.77902223),1081152520,363.0419814127794,25.0,25.0,20370.666666666668,77.729550976618
25,0,60758,52,-83.58823529411765,Keyes & 12th,170.61400290885575,88.43069757040352,259.04470047925935,POINT (6164384.22021283 1943790.8578144),1081079731,391.39607739395404,152.0,152.0,23284.0,277.36602609619825
25,0,60759,53,-117.88235294117646,Story & Roberts,80.07396892323364,130.54516496575323,210.61913388898688,POINT (6166565.76473425 1945108.96574248),3969357988,804.6334517641726,39.0,39.0,25314.666666666668,312.8212651870057
25,0,60760,54,-20.705882352941178,Story & Lucretia,91.3805226636109,91.2846911258676,182.6652137894785,POINT (6167160.20022516 1945614.87221098),65544912,228.08661312486808,53.0,53.0,30827.0,152.37525245065262
25,0,60761,55,206.7058823529412,Story & McLaughlin,171.772513189425,94.07342200283377,265.8459351922587,POINT (6168258.17276675 1946518.43077131),3969371809,941.8660066591948,14.0,14.0,27548.0,156.46598570604962
25,0,60762,56,149.8125,Story & King,215.48002055134404,364.2670808766398,579.7471014279838,POINT (6171360.53795308 1949080.63201173),3641101787,1293.1359823862522,58.0,58.0,31280.25,183.67207691409388
25,0,60764,57,156.0,Story & Hopkins,36.87672939805296,38.51030587059999,75.38703526865285,POINT (6172977.51995534 1950414.26878014),65558978,638.4136297426035,123.0,123.0,24559.0,191.59913153865384
25,0,60766,59,80.76470588235294,Story & Jackson,30.339448460036696,63.88956484691776,94.22901330695451,POINT (6174512.613998 1951683.9837604),65508144,425.165750684847,37.0,37.0,22968.0,196.50501250483003
25,0,60767,60,66.17647058823529,Story & Leeward,7.897345138521608,29.864654299948413,37.76199943847003,POINT (6174997.99262041 1952084.91701365),65617609,247.36844863731835,100.0,100.0,27702.0,297.44703603352974
25,0,60768,61,36.470588235294116,Story & Capitol,21.68505987476576,30.6551850926851,52.34024496745086,POINT (6175728.61911191 1952684.1116814),65636358,288.97747504630064,122.0,122.0,26146.0,248.80769293530315
25,0,60769,62,101.3529411764706,Story & McGinness,20.793525102348628,83.14459813062756,103.93812323297614,POINT (6176832.8554205 1953618.87195098),65617624,653.8516486860433,89.0,89.0,25744.0,148.24049858020294
25,0,60770,63,78.76470588235294,Story & Lyndale,9.410116354233995,68.03316936331643,77.44328571755042,POINT (6177459.89583308 1954134.36895148),65603438,283.1640474622942,54.0,54.0,28920.0,160.7922554045777
25,0,63603,67,124.88235294117646,White & Florence,19.197741147741148,28.73718520042049,47.93492634816164,POINT (6176416.50946841 1957533.08525115),65459277,276.98193419863424,139.0,139.0,22307.0,106.74193617734366
25,0,63062,68,168.58823529411765,Alum Rock & White,38.32730904716203,95.94482298747003,134.27213203463202,POINT (6175612.363767 1958378.73513465),4974843267,375.9948689585171,17.0,17.0,23085.5,89.69468041719632
25,0,63864,70,144.88235294117646,Capitol & Alum Rock,7.030726952785773,175.992697743433,183.0234246962188,POINT (6173689.97423908 1956967.73664431),4883398882,522.1870432810211,22.0,22.0,25531.0,216.96407185744013
25,1,63681,4,123.125,White & Alum Rock,129.13752930076458,61.804011674599934,190.9415409753645,POINT (6175889.93342184 1958153.76281556),65421328,262.29532686452234,17.0,17.0,23085.5,280.21280757641296
25,1,60780,6,118.0,White & Woodhaven,38.59969205630974,38.3356050811933,76.93529713750301,POINT (6177400.8779065 1956026.54725373),65534611,407.5931914945497,121.0,121.0,25204.0,279.0516990378052
25,1,60781,7,124.15625,Story & White,233.53914525017467,59.00950552715257,292.5486507773273,POINT (6178123.43518841 1954766.25449874),65597906,523.8998141353823,124.0,124.0,30697.0,225.22234983021266
25,1,60783,9,143.3548387096774,Story & McGinness,40.39509403994698,15.118476947888714,55.513570987835685,POINT (6176640.17568775 1953560.78742148),65617624,283.16404746229415,89.0,89.0,25744.0,110.562822350962
25,1,60784,10,167.80645161290323,Story & Capitol,43.60537664949429,18.07894458482693,61.68432123432124,POINT (6175812.721634 1952874.82028948),282825643,326.97989798215815,122.0,122.0,26146.0,70.97822528782216
25,1,60785,11,158.41935483870967,Story & Leeward,33.48947988286225,13.438873789609085,46.92835367247133,POINT (6174936.14366275 1952151.34142148),1081079615,474.40936883042525,100.0,100.0,27702.0,301.6435345049663
25,1,60786,12,137.46875,Story & Jackson,135.10044457176804,43.209926837868025,178.3103714096361,POINT (6174062.18215609 1951431.13026348),1081079681,238.5115254168698,37.0,37.0,22968.0,331.82185768565205
25,1,60787,13,119.5,Story & Hopkins,43.60540831717303,29.58583491671727,73.19124323389028,POINT (6172861.34630316 1950442.87535022),1081079704,569.6941093401881,123.0,123.0,24559.0,120.48062518885527
25,1,60789,14,139.46666666666667,Story & King,348.70282070870303,210.53319254275144,559.2360132514544,POINT (6171412.06081592 1949247.03358181),3641101782,638.3066036850707,58.0,58.0,31280.25,349.27250630571206
25,1,65824,17,284.1875,Story & Remillard,30.50970704132468,12.484204520969223,42.99391156229393,POINT (6166046.57942091 1944820.09853806),1081079699,391.3647354005703,39.0,39.0,25314.666666666668,281.8569456425051
25,1,60793,19,246.125,Keyes & 10th,50.8514142720025,54.83686387142269,105.6882781434252,POINT (6163568.90786707 1943400.03346482),1081152552,850.709574516421,25.0,25.0,20370.666666666668,308.81737304652097
25,1,60794,20,235.21875,Keyes & 7th,20.675411598205717,24.376415577886167,45.05182717609189,POINT (6162665.62095974 1942881.61619456),65468873,287.3293307974751,136.0,136.0,12448.0,270.91541989546755
25,1,60797,23,238.59375,Willow & Almaden,46.216171491906806,76.70793373293375,122.92410522484047,POINT (6159680.91400266 1941536.70615473),65512104,456.08069183297243,1.0,1.0,8385.0,76.24864774350839
25,1,60798,24,222.0,Willow & Palm,29.52598749289925,38.7044058882294,68.23039338112865,POINT (6158841.88418466 1940947.91369714),10142276689,310.21657586624684,125.0,125.0,7738.0,33.787361197982634
25,1,60801,26,-65.0,Willow & Shepherd,6.882231738849385,10.630755927079456,17.51298766592885,POINT (6156345.51516166 1939201.04350322),1709219281,420.155691392344,82.0,82.0,12296.0,64.48071699797818
25,1,60801,27,243.84848484848484,Willow & Shepherd,6.882231738849385,10.630755927079456,17.51298766592885,POINT (6156345.51516166 1939201.04350322),1709219281,420.155691392344,82.0,82.0,12296.0,64.48071699797818
25,1,60802,27,-68.0,Willow & Bird,7.715981240981239,19.87258248287659,27.588563723857828,POINT (6155535.896046 1938624.29367247),1079893374,304.73176507257443,6.0,6.0,536.0,268.92646443884934
25,1,60802,28,263.24242424242425,Willow & Bird,7.715981240981239,19.87258248287659,27.588563723857828,POINT (6155535.896046 1938624.29367247),1079893374,0.0,6.0,6.0,536.0,268.92646443884934
25,1,60803,28,-85.0,Willow & Chabrant,3.869756142550261,3.489330767271944,7.359086909822203,POINT (6155125.65211584 1938362.40935373),65544807,150.49578099549566,6.0,6.0,536.0,243.29858970497128
25,1,60803,29,247.54545454545453,Willow & Chabrant,3.869756142550261,3.489330767271944,7.359086909822203,POINT (6155125.65211584 1938362.40935373),65544807,0.0,6.0,6.0,536.0,243.29858970497128
25,1,60805,30,-51.0,Willow & Carolyn,1.4002307333189683,2.3633026287438046,3.763533362062774,POINT (6153023.68125416 1937206.78075948),65628693,376.53422158247224,91.0,91.0,8488.666666666666,200.1753712627713
25,1,60805,31,275.54545454545456,Willow & Carolyn,1.4002307333189683,2.3633026287438046,3.763533362062774,POINT (6153023.68125416 1937206.78075948),65628693,0.0,91.0,91.0,8488.666666666666,200.1753712627713
25,1,65696,33,-160.0,Meridian & Curci,17.513510345863274,21.393289308730463,38.90679965459377,POINT (6150608.42853874 1937739.11860557),65443949,462.0122075185947,47.0,47.0,35810.0,169.40117306493372
25,1,65696,34,189.5151515151515,Meridian & Curci,17.513510345863274,21.393289308730463,38.90679965459377,POINT (6150608.42853874 1937739.11860557),65443949,0.0,47.0,47.0,35810.0,169.40117306493372
25,1,60820,40,-14.0,Moorpark & Thornton,28.83355239531709,5.88636159592042,34.71991399123752,POINT (6143153.42310758 1940806.69580373),65501721,473.617146198382,55.0,55.0,27488.0,38.4041347119074
25,1,60820,41,347.0625,Moorpark & Thornton,28.83355239531709,5.88636159592042,34.71991399123752,POINT (6143153.42310758 1940806.69580373),65501721,473.617146198382,55.0,55.0,27488.0,38.4041347119074
25,1,60826,45,-57.0,Williams & Eden,6.501739518651275,3.610068036538624,10.111807555189907,POINT (6138352.39891699 1938238.70618907),65428607,578.7055628805881,92.0,92.0,7940.0,90.50456244523726
25,1,60828,46,-66.0,Williams & Cypress,6.833354227471877,6.998394334423747,13.831748561895616,POINT (6137010.25133882 1938252.69730282),65577767,317.36059104958736,132.0,132.0,1820.0,323.7491705544021
25,1,60826,46,261.8125,Williams & Eden,6.501739518651275,3.610068036538624,10.111807555189907,POINT (6138352.39891699 1938238.70618907),65428607,317.36059104958736,92.0,92.0,7940.0,90.50456244523726
25,1,60828,47,220.6875,Williams & Cypress,6.833354227471877,6.998394334423747,13.831748561895616,POINT (6137010.25133882 1938252.69730282),65577767,317.36059104958736,132.0,132.0,1820.0,323.7491705544021
25,1,60829,47,-72.0,Williams & Boynton,15.99423280967398,33.258481795981815,49.25271460565576,POINT (6135004.97122866 1938158.79493156),65579019,723.224964248327,85.0,85.0,11529.0,126.02709607089974
25,1,60829,48,238.9375,Williams & Boynton,15.99423280967398,33.258481795981815,49.25271460565576,POINT (6135004.97122866 1938158.79493156),65579019,0.0,85.0,85.0,11529.0,126.02709607089974
25,1,60832,50,-107.0,Williams & Saratoga,27.995657773598943,49.57511916188383,77.5707769354828,POINT (6131781.30641617 1938108.29273598),317528773,335.37045445275373,28.0,28.0,9424.0,105.56117410530909
25,1,60832,51,224.53333333333333,Williams & Saratoga,27.995657773598943,49.57511916188383,77.5707769354828,POINT (6131781.30641617 1938108.29273598),317528773,0.0,28.0,28.0,9424.0,105.56117410530909
25,1,60833,51,-44.0,Williams & Leo,4.657678432678432,2.541709515974221,7.199387948652652,POINT (6130812.83427174 1938245.59790756),65457838,303.01256383200166,94.0,94.0,5790.0,323.4360001550214
25,1,60833,52,244.66666666666666,Williams & Leo,4.657678432678432,2.541709515974221,7.199387948652652,POINT (6130812.83427174 1938245.59790756),65457838,0.0,94.0,94.0,5790.0,323.4360001550214
25,1,60836,54,-117.0,Moorpark & Lawrence,7.128700874289101,11.425299455446517,18.55400032973561,POINT (6127002.98526417 1938664.86905065),3681667260,549.4729014446149,104.0,104.0,16879.0,250.6994757084483
25,1,60836,55,209.2,Moorpark & Lawrence,7.128700874289101,11.425299455446517,18.55400032973561,POINT (6127002.98526417 1938664.86905065),3681667260,0.0,104.0,104.0,16879.0,250.6994757084483
25,1,60841,59,-71.0,Bollinger & Alderbrook,2.205319925172866,2.135801698301698,4.3411216234745655,POINT (6120225.71732266 1938988.44517514),65419450,378.714582642437,70.0,70.0,16690.0,141.81461097340292
25,1,60841,60,182.86666666666667,Bollinger & Alderbrook,2.205319925172866,2.135801698301698,4.3411216234745655,POINT (6120225.71732266 1938988.44517514),65419450,378.714582642437,70.0,70.0,16690.0,141.81461097340292
25,1,60842,60,-144.0,Bollinger & Blaney,5.286091196385315,13.059766948737542,18.34585814512284,POINT (6118507.0035685 1939008.00386307),65419468,496.56801207605525,72.0,72.0,10210.25,203.98555648509563
25,1,60842,61,131.86666666666667,Bollinger & Blaney,5.286091196385315,13.059766948737542,18.34585814512284,POINT (6118507.0035685 1939008.00386307),65419468,0.0,72.0,72.0,10210.25,203.98555648509563
60,0,62712,8,46.0,Winchester & Driftwood,61.78168514492043,11.820323630617752,73.60200877553818,POINT (6139988.46093358 1934516.12472348),65622472,625.1163270767001,49.0,49.0,30857.0,167.48002462597185
60,0,62714,10,-4.125,Winchester & Walgrove,20.727778104248685,11.907730912877968,32.635509017126665,POINT (6140009.64855525 1937442.07950148),4176817847,1132.9696636089718,46.0,46.0,36410.0,63.214583249138165
60,0,65907,16,11.46875,WINCHESTER & STEVENS CREEK,66.80991606432782,115.36421805318864,182.1741341175165,POINT (6140061.03231074 1943836.79604273),65588631,420.36573274299764,138.0,138.0,22420.0,159.20690284978986
60,0,62721,19,33.193548387096776,Winchester & Kenwood,12.824670754082511,7.588334296422531,20.41300505050505,POINT (6140087.16185166 1946968.0561844),65499735,194.4711162864308,137.0,137.0,10547.0,126.86113983109713
60,0,65952,33,-22.71875,SKYPORT & TECHNOLOGY,10.974962619080264,27.90470820029643,38.87967081937671,POINT (6150083.01521949 1958642.0761434),312128052,1455.2015426818102,11.0,11.0,12206.0,176.01333991925375
60,0,65867,34,-72.21875,1ST & METRO,57.75118639530409,111.31920832435536,169.07039471965945,POINT (6150544.902091 1959913.96894081),65459893,801.7772670076627,133.0,133.0,15952.0,95.99147977067412
60,0,62639,38,-138.9375,Brokaw & Junction,15.086808452984917,15.936890070713602,31.023698523698503,POINT (6152470.88380332 1963985.19636264),5249692824,265.10789311338146,7.0,7.0,8306.0,240.78581485027587
60,0,62640,39,-181.65625,Brokaw & Ridder Park,8.240647179617767,24.585475472240173,32.82612265185795,POINT (6154888.25560899 1964720.18111314),65513082,815.6872575404768,4.0,4.0,49988.0,103.34909132236479
60,0,62641,40,-188.875,Murphy & Oakland,29.275514926250217,49.64635389120686,78.92186881745704,POINT (6156364.32745999 1964773.1504954),1700604367,485.4336690052404,3.0,3.0,42373.5,193.0313049854896
60,0,65815,42,-96.93548387096774,Lundy & Hostetter,20.5284603468427,88.81212986360043,109.34059021044308,POINT (6158904.9070245 1966697.76967764),1081488626,540.2017693313493,9.0,9.0,22804.5,305.1147159761002
60,0,63919,44,-185.61290322580646,Lundy & Commerce,2.8159077850254333,6.626229081376137,9.442136866401569,POINT (6157704.89859775 1969220.16194256),1081488483,297.7695044032244,8.0,8.0,15291.0,132.66813510267258
60,0,63922,47,-261.8125,Trade Zone & Lundy,0.5499500499500496,7.18737406384465,7.737324113794701,POINT (6157459.64613549 1972401.70118314),1081488521,298.08701780772213,61.0,61.0,21185.0,299.66795914181927
60,1,63943,4,212.96875,Lundy & Trade Zone,13.44915288959406,0.7119291656056357,14.161082055199698,POINT (6157700.0275445 1972078.77236706),1081488549,429.9143295861623,61.0,61.0,21185.0,250.26311939672146
60,1,63946,7,101.40625,Lundy & Commerce,5.138535320888265,2.93398847884142,8.07252379972968,POINT (6157634.2284635 1969098.13134673),65437511,307.4175874808092,8.0,8.0,15291.0,34.883557590117555
60,1,62672,9,14.903225806451612,Murphy & Lundy,46.003030711118925,15.219604251957191,61.22263496307615,POINT (6158790.47779141 1966426.72067906),1081488822,596.3615486986666,9.0,9.0,22804.5,147.72399004918168
60,1,62674,11,-8.516129032258064,Brokaw & Oakland,39.5160426175132,22.282154365242597,61.79819698275583,POINT (6155723.91043374 1964949.84732048),5031224625,664.2331512625346,42.0,42.0,43256.0,215.59804229421388
60,1,62675,12,33.25,Brokaw & Ridder Park,12.171857309357303,6.0799688873218285,18.251826196679144,POINT (6154620.67510742 1964703.79367873),312712438,334.23352758084445,4.0,4.0,49988.0,167.26563263071859
60,1,60014,15,-124.375,1st & Metro @ Metro Station,99.06068620921565,57.99546564546564,157.05615185468125,POINT (6150233.01229483 1960218.74228139),614067150,402.8579454715449,74.0,74.0,14770.0,55.32829110832455
60,1,64656,16,-8.75,Skyport & Technology,24.34074960986725,11.627225633843278,35.967975243710555,POINT (6150015.83228299 1958735.22195448),65438640,665.6396954012499,11.0,11.0,12206.0,150.2099319121758
60,1,64522,19,-27.46875,Coleman & Newhall,9.337528321351853,11.463358047181574,20.80088636853342,POINT (6148015.44717616 1953852.15429281),3633625399,3256.7404537613684,135.0,135.0,16863.0,209.39157675322508
60,1,62751,33,-135.36363636363637,Winchester & Dolores,10.632434966993795,11.788508142184613,22.4209431091784,POINT (6140017.50615108 1946826.39012915),65657522,234.3385122345848,137.0,137.0,10547.0,265.0925966645392
522,0,60400,17,-299.1764705882353,The Alameda & Naglee,160.79183879845644,129.70788231376463,290.49972111222115,POINT (6148984.787101 1948553.67702889),65539392,2572.096759275535,86.0,86.0,21743.333333333332,83.7860798822303
522,0,60403,18,-388.9117647058824,The Alameda & Hanchett,120.07972232016344,68.30533192297897,188.3850542431425,POINT (6150818.96880008 1946595.94603623),3678132173,808.9831651194118,127.0,127.0,23240.0,342.564864357234
522,0,60408,19,-422.38235294117646,Santa Clara & Montgomery,201.4695195327548,133.47078999431943,334.9403095270741,POINT (6154169.72161299 1946352.91929132),3608334971,1082.7415107869847,19.0,19.0,9158.75,234.447282842798
522,0,65850,21,-347.1212121212121,Santa Clara & 2nd,302.12006930977526,329.5230968378028,631.6431661475775,POINT (6157671.70509458 1947988.13321248),65419211,545.5850019888107,98.0,98.0,10873.545454545454,140.68341035480702
522,0,60413,22,-257.7352941176471,Santa Clara & 6th,2008.3313936880124,1159.265020110608,3167.5964137986184,POINT (6158928.50802717 1948704.70395781),65529799,436.01436494100227,77.0,77.0,14389.0,268.5102785978346
522,0,60418,23,-302.97058823529414,Santa Clara & 17th,74.73168653242185,195.31395124483356,270.04563777725554,POINT (6162125.66469058 1950549.64613406),65460546,1120.609599446762,69.0,69.0,16768.0,56.47035695870154
522,0,60420,24,-336.70588235294116,Santa Clara & 24th,95.10504046606988,123.49301597095712,218.59805643702703,POINT (6164064.792374 1951680.29938456),65494694,681.3044428787589,15.0,15.0,11923.5,58.81272963832962
522,0,65856,25,-270.2857142857143,Alum Rock & King,34.55937534687534,87.99397546897548,122.55335081585078,POINT (6167823.32193041 1953857.80979331),4883398844,1266.2658718384623,118.0,118.0,28500.0,24.92620500507642
522,0,65858,26,-285.4,Alum Rock & Jackson,29.864699189699213,113.24741924741922,143.11211843711848,POINT (6171354.06880592 1955882.5186704),65421289,1411.0415745257096,68.0,68.0,17910.0,159.70808649342823
522,0,61884,29,-376.38235294117646,Capitol & Ocala,18.929513950102184,64.27853772044949,83.20805167055167,POINT (6178010.75988883 1948961.63257781),65514354,2045.0680989767227,59.0,59.0,23743.0,337.64364363768595
522,1,65857,7,-281.61290322580646,Alum Rock & King,84.49004329004329,25.28002830502831,109.7700715950716,POINT (6167491.05323799 1953696.9383959),65421253,1246.179959044059,118.0,118.0,28500.0,347.0066354869656
522,1,60431,8,-293.258064516129,Santa Clara & 24th,161.8811642605759,85.95269322181085,247.83385748238675,POINT (6164019.37448584 1951715.55685998),65494694,1254.2566839825238,15.0,15.0,11923.5,19.850007778775286
522,1,60434,9,-328.4516129032258,Santa Clara & 17th,190.16335739423965,67.19104204618914,257.35439944042884,POINT (6162058.020797 1950595.79367957),65460546,681.3044428787589,69.0,69.0,16768.0,39.452754170876034
522,1,60440,11,-270.9032258064516,Santa Clara & 1st,242.83936618936627,270.7777431718608,513.6171093612268,POINT (6157509.51184942 1947971.97084323),65459833,442.25282434545784,98.0,98.0,10873.545454545454,83.32123051170058
522,1,60445,13,-178.15625,Santa Clara & Cahill,115.76268690459868,129.75330617095318,245.515993075552,POINT (6154143.02940917 1946434.52313073),65425223,571.0195011798261,19.0,19.0,9158.75,273.0734633340088
522,1,60452,15,-246.6875,The Alameda & Taylor,145.55305185011065,124.8877442818619,270.44079613197255,POINT (6149022.07508416 1948635.04432023),3608363133,964.1086637423301,86.0,86.0,21743.333333333332,33.83270160673311
523,0,60586,19,-191.5909090909091,Stevens Creek & Cypress,83.05321067821069,54.80013638322463,137.85334706143533,POINT (6137329.6076555 1943436.45366757),4179596801,1394.4708248395907,52.0,52.0,32046.0,135.36455665718643
523,0,60603,24,-338.8181818181818,San Carlos & Barack Obama Blvd,63.277347244259055,112.40770512167572,175.68505236593475,POINT (6154646.17735299 1943797.87026756),580402450,1350.5674627483481,10.0,10.0,15538.5,175.78694960421706
523,0,60607,25,-431.77272727272725,San Carlos & Convention Center,21.843207038059973,130.62349382643504,152.46670086449504,POINT (6157817.57652199 1945749.03335997),3632374240,1300.8848515419859,115.0,115.0,14997.0,83.07950689183669
523,0,65850,27,-389.0,Santa Clara & 2nd,302.12006930977526,329.5230968378028,631.6431661475775,POINT (6157671.70509458 1947988.13321248),65419211,794.1882199013878,98.0,98.0,10873.545454545454,140.68341035480702
523,0,60413,28,-442.9166666666667,Santa Clara & 6th,2008.3313936880124,1159.265020110608,3167.5964137986184,POINT (6158928.50802717 1948704.70395781),65529799,436.01436494100227,77.0,77.0,14389.0,268.5102785978346
523,0,62943,29,-413.625,7th & Santa Clara,143.2345149948091,177.93838253250016,321.17289752730915,POINT (6159407.56710841 1948678.3165434),65468916,108.49689294122119,77.0,77.0,14389.0,333.34581061411035
523,1,60624,6,-108.29166666666667,San Carlos & Barack Obama Blvd,110.7444260804555,49.20035471064885,159.94478079110422,POINT (6154555.78252067 1943820.34299165),580402370,2359.1216995402383,10.0,10.0,15538.5,92.15937756455334
523,1,66001,7,-107.5,San Carlos & Meridian,156.29639086403796,174.04928951767187,330.34568038170977,POINT (6150710.01462166 1943405.86120906),281447614,1229.115171401289,57.0,57.0,19511.25,124.82578641445568
523,1,60634,8,-92.375,San Carlos & Bascom,105.8506661639015,128.12761013496305,233.97827629886456,POINT (6145412.95238116 1943448.51073006),1948671947,1682.0626086868353,64.0,64.0,20418.0,294.43058785956026
523,1,60643,11,-200.6086956521739,Stevens Creek & Cypress,45.21385314032374,89.98405369140664,135.19790683173034,POINT (6137101.69866249 1943535.41541189),6770488049,756.7679934771764,52.0,52.0,32046.0,113.1164474503139
