bus_id,trip_id,route_id,lat,lon,time,speed,direction
0136,3926050,60,37.35652542114258,-121.93228912353516,1774488756,0.008745480328798294,0
0141,3917776,23,37.32250213623047,-122.0444107055664,1774488756,0.0025722000282257795,0
0142,3917825,23,37.33419418334961,-121.88764190673828,1774488756,0.01697652041912079,1
0145,3917729,23,37.32331466674805,-121.93543243408203,1774488756,10.094341278076172,0
0147,3917742,23,37.33839416503906,-121.88571166992188,1774488756,0.0025722000282257795,0
0148,3917730,23,37.32249069213867,-122.04541778564453,1774488756,0.0005144400056451559,0
0150,3923699,Rapid 523,37.32312774658203,-122.00138854980469,1774488756,8.403376579284668,1
0152,3917805,23,37.348934173583984,-121.86390686035156,1774488756,3.129279851913452,1
0156,3917827,23,37.3580436706543,-121.83280944824219,1774488756,0.0005144400056451559,1
0160,3917823,23,37.32324981689453,-121.97471618652344,1774488756,3.305277109146118,1
0161,3917824,23,37.32347869873047,-121.92400360107422,1774488756,14.333842277526855,1
0163,3917775,23,37.3303108215332,-121.88919067382812,1774488756,0.0020577600225806236,0
0165,3917799,23,37.35791015625,-121.83271789550781,1774488756,0.0,1
0170,3926116,60,37.40443801879883,-121.89717102050781,1774488756,0.0020577600225806236,1
0174,3923669,Rapid 523,37.32347869873047,-121.94501495361328,1774488756,11.175179481506348,1
0175,3923619,Rapid 523,37.32304382324219,-121.984619140625,1774488756,16.504777908325195,0
0176,3923650,Rapid 523,37.323307037353516,-121.9358139038086,1774488756,8.759369850158691,0
0179,3923635,Rapid 523,37.352394104003906,-122.03250122070312,1774488756,0.0010288800112903118,0
0181,3923618,Rapid 523,37.3385124206543,-121.88548278808594,1774488756,0.0020577600225806236,0
0183,3923620,Rapid 523,37.41053009033203,-122.02830505371094,1774488756,0.0020577600225806236,0
0193,3918802,25,37.36213684082031,-121.83489227294922,1774488756,3.602623224258423,1
0195,3926048,60,37.36418151855469,-121.91912078857422,1774488756,0.5782305598258972,0
0197,3926049,60,37.355499267578125,-121.93034362792969,1774488756,0.0,0
0198,3926047,60,37.38268280029297,-121.89934539794922,1774488756,0.0,0
0199,3926112,60,37.31782150268555,-121.95027923583984,1774488756,10.228096008300781,1
3453,3918724,25,37.31245803833008,-121.93754577636719,1774488756,0.0020577600225806236,0
3454,3918815,25,37.35811233520508,-121.83267974853516,1774488756,0.0,1
3463,3918818,25,37.358272552490234,-121.83277893066406,1774488756,0.0,1
3470,3918816,25,37.34056091308594,-121.8424072265625,1774488756,0.005144400056451559,1
3478,3918798,25,37.310733795166016,-121.91698455810547,1774488756,0.0005144400056451559,1
3483,3918722,25,37.31300735473633,-121.89238739013672,1774488756,12.070079803466797,0
4302,3922808,Rapid 522,37.41087341308594,-122.12361907958984,1774488756,7.152639865875244,1
4305,3922852,Rapid 522,37.38740539550781,-122.08709716796875,1774488756,0.0,1
4306,3922855,Rapid 522,37.32731628417969,-121.8105697631836,1774488756,0.006173280067741871,1
4307,3922807,Rapid 522,37.35276412963867,-122.01309967041016,1774488756,11.391758918762207,1
4310,3922798,Rapid 522,37.35894012451172,-121.84258270263672,1774488756,0.0015433200169354677,0
4311,3922782,Rapid 522,37.35307312011719,-121.9506607055664,1774488756,14.7523193359375,0
4315,3922783,Rapid 522,37.444156646728516,-122.1662368774414,1774488756,0.0025722000282257795,0
4316,3922866,Rapid 522,37.32756805419922,-121.8114013671875,1774488756,0.0025722000282257795,1
4318,3922738,Rapid 522,37.352378845214844,-121.85645294189453,1774488756,10.65353775024414,0
4319,3922739,Rapid 522,37.3886604309082,-122.08991241455078,1774488756,3.1236796379089355,0
4320,3922805,Rapid 522,37.35243606567383,-121.96153259277344,1774488756,0.0015433200169354677,1
4322,3922853,Rapid 522,37.335323333740234,-121.89256286621094,1774488756,1.3740692138671875,1
4325,3922740,Rapid 522,37.331851959228516,-121.90194702148438,1774488756,0.005144400056451559,0
4329,3922802,Rapid 522,37.361751556396484,-122.0251235961914,1774488756,6.83536434173584,0
6413,3926001,60,37.27940368652344,-121.9488296508789,1774488756,0.0020577600225806236,0
6424,3918796,25,37.312076568603516,-122.03092193603516,1774488756,10.728960037231445,1
7405,3918721,25,37.31117630004883,-121.93182373046875,1774488756,0.35959357023239136,0
7413,3917778,23,37.323158264160156,-121.94214630126953,1774488756,10.092798233032227,0
7420,3918723,25,37.315616607666016,-122.03473663330078,1774488756,10.75848388671875,0
7421,3918800,25,37.31966781616211,-121.87824249267578,1774488756,8.940799713134766,1
7443,3918719,25,37.31772994995117,-121.88429260253906,1774488756,6.6187849044799805,0
7453,3918720,25,37.33829879760742,-121.8453140258789,1774488756,10.281919479370117,0
7454,3918799,25,37.30553436279297,-121.90767669677734,1774488756,8.940799713134766,1
8303,3916789,22,37.412601470947266,-122.07400512695312,1774488756,0.0,0
8304,3916870,22,37.34958267211914,-121.85234069824219,1774488756,0.0,1
8306,3916853,22,37.4133186340332,-122.12557983398438,1774488756,14.7523193359375,1
8308,3916752,22,37.3522834777832,-121.97807312011719,1774488756,0.0015433200169354677,0
8318,3916807,22,37.33638000488281,-121.89027404785156,1774488756,4.758055210113525,1
8320,3916834,22,37.32707214355469,-121.8109359741211,1774488756,0.0020577600225806236,1
8323,3916745,22,37.444007873535156,-122.16600036621094,1774488756,0.0015433200169354677,0
8324,3916751,22,37.331886291503906,-121.90170288085938,1774488756,0.0036010800395160913,0
8326,3916788,22,37.39055252075195,-122.09366607666016,1774488756,13.858240127563477,0
8327,3916744,22,37.41048812866211,-122.1235580444336,1774488756,11.47921371459961,0
8328,3916828,22,37.39929962158203,-122.10969543457031,1774488756,0.0010288800112903118,1
8329,3916740,22,37.351680755615234,-121.8577651977539,1774488756,8.126608848571777,0
8330,3923634,Rapid 523,37.330753326416016,-121.88847351074219,1774488756,9.715713500976562,0
8335,3916829,22,37.35248947143555,-121.96797180175781,1774488756,0.0010288800112903118,1
8336,3916833,22,37.335514068603516,-121.89218139648438,1774488756,5.127938270568848,1
8339,3916786,22,37.44426345825195,-122.16641235351562,1774488756,0.0010288800112903118,0
8340,3922854,Rapid 522,37.361045837402344,-121.83817291259766,1774488756,8.891066551208496,1
0130,3926051,60,37.3551025390625,-121.94171905517578,1774488787,15.64639949798584,0
0131,3926114,60,37.356910705566406,-121.9148941040039,1774488787,20.639846801757812,1
0132,3926113,60,37.32921600341797,-121.95030975341797,1774488787,10.267707824707031,1
0133,3926052,60,37.30702590942383,-121.94993591308594,1774488787,8.682718276977539,0
0134,3926115,60,37.372249603271484,-121.91768646240234,1774488787,10.669485092163086,1
0135,3926053,60,37.279422760009766,-121.94908905029297,1774488787,0.0005144400056451559,0
0136,3926050,60,37.35651779174805,-121.9322738647461,1774488787,0.0005144400056451559,0
0141,3917776,23,37.32250213623047,-122.0444107055664,1774488787,0.0,0
0142,3917825,23,37.33417892456055,-121.88763427734375,1774488787,0.0020577600225806236,1
