,route_id,direction_id,stop_id,stop_sequence,mean_delay,stop_name,boardings,alightings,total_b_a,geometry,proj_dist,spacing
211,23,0,60578,14,96.0,Stevens Creek & Albany,14.19775567569685,16.61765595515596,30.815411630852804,POINT (6129296.24412908 1943500.2894979),0.0,-555.2623828326247
212,23,0,60579,15,86.0,Stevens Creek & Richfield,20.993024867289574,33.59210413769237,57.61846233831526,POINT (6130141.24867266 1943493.42960347),0.0,0.0
213,23,0,60580,16,75.5,Stevens Creek & Palace,26.457184482184477,33.57717560217558,60.03436008436006,POINT (6130938.53644817 1943485.16616856),0.0,0.0
214,23,0,60582,17,53.5,Stevens Creek & Kiely,185.74220640470645,174.09742985772394,359.8396362624304,POINT (6132984.44475791 1943467.78595398),0.0,0.0
215,23,0,60583,18,31.5,Stevens Creek & Saratoga,68.51318656833364,31.91946925623396,100.43265582456752,POINT (6134528.80256158 1943457.33584365),0.0,0.0
216,23,0,60585,19,25.5,Stevens Creek & Harold,43.57506219270925,14.239385614385617,57.814447807094886,POINT (6136310.72681925 1943445.07963456),0.0,0.0
217,23,0,60586,20,15.5,Stevens Creek & Cypress,83.05321067821069,54.80013638322463,137.85334706143533,POINT (6137329.6076555 1943436.45366757),0.0,0.0
218,23,0,60587,21,0.0,Stevens Creek & Henry,9.68445720945721,7.323531860296569,17.007989069753776,POINT (6138552.30566941 1943425.05966148),0.0,0.0
219,23,0,64650,22,-16.5,Stevens Creek & Winchester,85.84480862274977,95.8439114806762,181.68872010342596,POINT (6139741.317399 1943416.79228956),0.0,0.0
220,23,0,65740,23,11.5,Stevens Creek & Santana Row / Valley Fair,376.5634239126887,116.91708520237934,493.480509115068,POINT (6140837.77846067 1943422.75290756),0.0,0.0
221,23,0,60593,24,-76.5,Stevens Creek & Bradley,37.84497830600771,64.40621339444866,102.25119170045646,POINT (6144835.42072783 1943373.96265081),0.0,0.0
222,23,0,60594,25,-87.5,San Carlos & Bascom,132.51596181596187,84.94071010688658,217.4566719228485,POINT (6145536.40653057 1943363.2326854),0.0,0.0
223,23,0,60596,26,-101.5,San Carlos & Leland,41.25679296194002,18.41421617598089,59.67100913792088,POINT (6146928.33583333 1943350.72024323),0.0,0.0
224,23,0,60597,27,-113.0,San Carlos & Leigh,47.89554514113336,19.361539685804395,67.25708482693777,POINT (6147858.5236055 1943342.74814631),0.0,0.0
225,23,0,60598,28,-129.5,San Carlos & Buena Vista,85.34383386221623,45.0716628959276,130.41549675814383,POINT (6148980.59189941 1943331.16844507),0.0,0.0
226,23,0,60600,29,-140.0,San Carlos & Grand,212.14257237860176,157.1120912584148,369.25466363701656,POINT (6150952.27365158 1943310.43882772),0.0,0.0
227,23,0,60601,30,-111.0,San Carlos & Lincoln,15.665844939374354,14.398501988207869,30.06434692758221,POINT (6152187.386995 1943351.54307623),0.0,0.0
228,23,0,60602,31,-123.33333333333333,San Carlos & Sunol,50.2838803353509,27.00061825429471,77.28449858964562,POINT (6152904.01712342 1943375.72544256),0.0,0.0
